DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS,LITHO,LITHO_LBL,LITHO_GMM
5078.0,0.0,0.1206,2.4277,6.2395,4.5022,4616.4946,3033.2097,3354.2747,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5078.5,0.0,0.1129,2.4277,6.73,4.8771,4616.4946,3033.2097,3354.4871,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5079.0,0.0,0.1129,2.4277,6.73,4.8771,4616.4946,3033.2097,3354.6992,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5079.5,0.0,0.1116,2.4277,6.9212,5.0665,4616.4946,3033.2097,3354.9114,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5080.0,0.0,0.1116,2.4277,6.9212,5.0665,4616.4946,3033.2097,3355.1235,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5080.5,0.0,0.1103,2.4277,7.3403,5.1832,4616.4946,3033.2097,3355.3357,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5081.0,0.0,0.1103,2.4277,7.3403,5.1832,4616.4946,3033.2097,3355.5481,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5081.5,0.0,0.1155,2.4277,7.3403,5.1832,4616.4946,3033.2097,3355.7603,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5082.0,0.0,0.1155,2.4277,7.3403,5.1832,4616.4946,3033.2097,3355.9724,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5082.5,0.0,0.1061,2.4277,16.8432,15.608,4616.4946,3033.2097,3356.1846,0.1285,0.7329,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5083.0,0.0,0.1061,2.4277,16.8432,15.608,4616.4946,3033.2097,3356.3967,0.1285,0.7329,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5083.5,0.0,0.1244,2.4277,16.8432,15.608,4616.4946,3033.2097,3356.6091,0.1285,0.7002,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5084.0,0.0,0.1244,2.4277,16.8432,15.608,4616.4946,3033.2097,3356.8213,0.1285,0.7002,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5084.5,0.0,0.1131,2.4277,9.7438,6.5951,4616.4946,3033.2097,3357.0334,0.1285,0.9618,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5085.0,0.0,0.1131,2.4277,9.7438,6.5951,4616.4946,3033.2097,3357.2456,0.1285,0.9618,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5085.5,0.0,0.1017,2.4277,9.5781,6.7596,4616.4946,3033.2097,3357.4578,0.1285,0.9949,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5086.0,0.0,0.1017,2.4277,9.5781,6.7596,4616.4946,3033.2097,3357.6702,0.1285,0.9949,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5086.5,0.0,0.1055,2.4277,8.8451,5.9841,4616.4946,3033.2097,3357.8823,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5087.0,0.0,0.1055,2.4277,8.8451,5.9841,4616.4946,3033.2097,3358.0945,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5087.5,0.0,0.1189,2.4277,8.8451,5.9841,4616.4946,3033.2097,3358.3066,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5088.0,0.0,0.1189,2.4277,8.8451,5.9841,4616.4946,3033.2097,3358.5188,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5088.5,0.0,0.1191,2.4277,8.552,6.0812,4616.4946,3033.2097,3358.7312,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5089.0,0.0,0.1191,2.4277,8.552,6.0812,4616.4946,3033.2097,3358.9434,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5089.5,0.0,0.1126,2.4277,8.552,6.0812,4616.4946,3033.2097,3359.1555,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5090.0,0.0,0.1126,2.4277,8.552,6.0812,4616.4946,3033.2097,3359.3677,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5090.5,0.0,0.1096,2.4277,8.3172,5.7904,4616.4946,3033.2097,3359.5798,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5091.0,0.0,0.1096,2.4277,8.3172,5.7904,4616.4946,3033.2097,3359.7922,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5091.5,0.0,0.1071,2.4277,8.3172,5.61,4616.4946,3033.2097,3360.0044,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5092.0,0.0,0.1071,2.4277,8.3172,5.61,4616.4946,3033.2097,3360.2166,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5092.5,0.0,0.1066,2.4277,9.7522,6.998,4616.4946,3033.2097,3360.4287,0.1285,0.9874,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5093.0,0.0,0.1066,2.4277,9.7522,6.998,4616.4946,3033.2097,3360.6409,0.1285,0.9874,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5093.5,0.0,0.1035,2.4277,10.4916,7.3884,4616.4946,3033.2097,3360.8533,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5094.0,0.0,0.1035,2.4277,10.4916,7.3884,4616.4946,3033.2097,3361.0654,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5094.5,0.0,0.1042,2.4277,10.8998,7.5139,4616.4946,3033.2097,3361.2776,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5095.0,0.0,0.1042,2.4277,10.8998,7.5139,4616.4946,3033.2097,3361.4897,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5095.5,0.0,0.1042,2.4277,11.4065,7.719,4616.4946,3033.2097,3361.7019,0.1285,0.9952,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5096.0,0.0,0.1042,2.4277,11.4065,7.719,4616.4946,3033.2097,3361.9143,0.1285,0.9952,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5096.5,0.0,0.0974,2.4277,11.8412,7.7854,4616.4946,3033.2097,3362.1265,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5097.0,0.0,0.0974,2.4277,11.8412,7.7854,4616.4946,3033.2097,3362.3386,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5097.5,0.0,0.1061,2.4277,11.3729,7.6237,4616.4946,3033.2097,3362.5508,0.1285,0.9641,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5098.0,0.0,0.1061,2.4277,11.3729,7.6237,4616.4946,3033.2097,3362.7629,0.1285,0.9641,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5098.5,0.0,0.0851,2.4277,11.7431,7.7212,4616.4946,3033.2097,3362.9753,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5099.0,0.0,0.0851,2.4277,11.7431,7.7212,4616.4946,3033.2097,3363.1875,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5099.5,0.0,0.1038,2.4277,11.7431,7.7212,4616.4946,3033.2097,3363.3997,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5100.0,0.0,0.1038,2.4277,11.7431,7.7212,4616.4946,3033.2097,3363.6118,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5100.5,0.0,0.1052,2.4277,10.0708,6.8449,4616.4946,3033.2097,3363.824,0.1285,0.7867,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5101.0,0.0,0.1052,2.4277,10.0708,6.8449,4616.4946,3033.2097,3364.0364,0.1285,0.7867,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5101.5,0.0,0.1133,2.4277,9.9001,6.9657,4616.4946,3033.2097,3364.2485,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5102.0,0.0,0.1133,2.4277,9.9001,6.9657,4616.4946,3033.2097,3364.4607,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5102.5,0.0,0.111,2.4277,9.9606,6.9657,4616.4946,3033.2097,3364.6729,0.1285,0.9902,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5103.0,0.0,0.111,2.4277,9.9606,6.9657,4616.4946,3033.2097,3364.885,0.1285,0.9902,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5103.5,0.0,0.1126,2.4277,11.0905,7.5686,4616.4946,3033.2097,3365.0974,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5104.0,0.0,0.1126,2.4277,11.0905,7.5686,4616.4946,3033.2097,3365.3096,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5104.5,0.0,0.1196,2.4277,10.9501,7.3828,4616.4946,3033.2097,3365.5217,0.1285,0.9964,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5105.0,0.0,0.1196,2.4277,10.9501,7.3828,4616.4946,3033.2097,3365.7339,0.1285,0.9964,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5105.5,0.0,0.1106,2.4277,12.4622,8.0625,4616.4946,3033.2097,3365.946,0.1285,0.9984,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5106.0,0.0,0.1106,2.4277,12.4622,8.0625,4616.4946,3033.2097,3366.1584,0.1285,0.9984,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5106.5,0.0,0.1118,2.4277,12.4622,8.0625,4616.4946,3033.2097,3366.3706,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5107.0,0.0,0.1118,2.4277,12.4622,8.0625,4616.4946,3033.2097,3366.5828,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5107.5,0.0,0.1027,2.4277,12.717,8.2112,4616.4946,3033.2097,3366.7949,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5108.0,0.0,0.1027,2.4277,12.717,8.2112,4616.4946,3033.2097,3367.0071,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5108.5,0.0,0.0993,2.4277,13.729,9.0513,4616.4946,3033.2097,3367.2195,0.1285,0.9835,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5109.0,0.0,0.0993,2.4277,13.729,9.0513,4616.4946,3033.2097,3367.4316,0.1285,0.9835,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5109.5,0.0,0.097,2.4277,14.5823,9.3879,4616.4946,3033.2097,3367.6438,0.1285,0.9935,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5110.0,0.0,0.097,2.4277,14.5823,9.3879,4616.4946,3033.2097,3367.856,0.1285,0.9935,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5110.5,0.0,0.0988,2.4277,14.5084,9.2918,4616.4946,3033.2097,3368.0681,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5111.0,0.0,0.0988,2.4277,14.5084,9.2918,4616.4946,3033.2097,3368.2805,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5111.5,0.0,0.1022,2.4277,14.2044,8.6568,4616.4946,3033.2097,3368.4927,0.1285,0.9518,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5112.0,0.0,0.1022,2.4277,14.2044,8.6568,4616.4946,3033.2097,3368.4927,0.1285,0.9518,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5112.5,0.0,0.0992,2.4277,11.8508,8.5984,4616.4946,3033.2097,3368.4927,0.1285,0.9971,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5113.0,0.0,0.0992,2.4277,11.8508,8.5984,4616.4946,3033.2097,3368.4927,0.1285,0.9971,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5113.5,0.0,0.1003,2.4277,12.253,8.5984,4616.4946,3033.2097,3368.4927,0.1285,0.9866,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5114.0,0.0,0.1003,2.4277,12.253,8.5984,4616.4946,3033.2097,3368.4927,0.1285,0.9866,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5114.5,0.0,0.1486,2.4277,16.7433,11.916,4616.4946,3033.2097,3368.4927,0.1285,0.7958,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5115.0,0.0,0.1486,2.4277,16.7433,11.916,4616.4946,3033.2097,3368.4927,0.1285,0.7958,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5115.5,0.0,0.1093,2.4277,18.516,12.4565,4616.4946,3033.2097,3368.4927,0.1285,0.8482,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5116.0,0.0,0.1093,2.4277,18.516,12.4565,4616.4946,3033.2097,3368.4927,0.1285,0.8482,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5116.5,0.0,0.1332,2.4277,32.113,20.7601,4616.4946,3033.2097,3368.4927,0.1285,0.4771,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5117.0,0.0,0.1332,2.4277,32.113,20.7601,4616.4946,3033.2097,3368.4927,0.1285,0.4771,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5117.5,0.0,0.14,2.4277,32.113,20.7601,4616.4946,3033.2097,3368.4927,0.1285,0.6072,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5118.0,0.0,0.14,2.4277,32.113,20.7601,4616.4946,3033.2097,3368.4927,0.1285,0.6072,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5118.5,0.0,0.111,2.4277,27.1502,17.5102,4616.4946,3033.2097,3368.4927,0.1285,0.7209,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5119.0,0.0,0.111,2.4277,27.1502,17.5102,4616.4946,3033.2097,3368.4927,0.1285,0.7209,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5119.5,0.0,0.1173,2.4277,23.8661,14.8892,4616.4946,3033.2097,3368.4927,0.1285,0.8181,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5120.0,0.0,0.1173,2.4277,23.8661,14.8892,4616.4946,3033.2097,3368.4927,0.1285,0.8181,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5120.5,0.0,0.107,2.4277,22.8465,14.5173,4616.4946,3033.2097,3368.4927,0.1285,0.8249,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5121.0,0.0,0.107,2.4277,22.8465,14.5173,4616.4946,3033.2097,3368.4927,0.1285,0.8249,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5121.5,0.0,0.1029,2.4277,21.1623,13.2686,4616.4946,3033.2097,3368.4927,0.1285,0.9138,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5122.0,0.0,0.1029,2.4277,21.1623,13.2686,4616.4946,3033.2097,3368.4927,0.1285,0.9138,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5122.5,0.0,0.1073,2.4277,16.1498,11.4598,4616.4946,3033.2097,3368.4927,0.1285,0.9208,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5123.0,0.0,0.1073,2.4277,16.1498,11.4598,4616.4946,3033.2097,3368.4927,0.1285,0.9208,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5123.5,0.0,0.1133,2.4277,13.3377,9.2329,4616.4946,3033.2097,3368.4927,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5124.0,0.0,0.1133,2.4277,13.3377,9.2329,4616.4946,3033.2097,3368.4927,0.1285,1.0,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5124.5,0.0,0.1122,2.4277,13.1847,9.2329,4616.4946,3033.2097,3368.4927,0.1285,0.9902,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5125.0,0.0,0.1122,2.4277,13.1847,9.2329,4616.4946,3033.2097,3368.4927,0.1285,0.9902,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5125.5,0.0,0.1021,2.4277,16.4109,11.1693,4616.4946,3033.2097,3368.4927,0.1285,0.9513,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5126.0,0.0,0.1021,2.4277,16.4109,11.1693,4616.4946,3033.2097,3368.4927,0.1285,0.9513,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5126.5,0.0,0.1223,2.4277,16.982,13.2986,4616.4946,3033.2097,3368.4927,0.1285,0.7793,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5127.0,0.0,0.1223,2.4277,16.982,13.2986,4616.4946,3033.2097,3368.4927,0.1285,0.7793,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5127.5,0.0,0.1787,2.4277,53.4888,59.2317,4616.4946,3033.2097,3368.4927,0.1285,0.293,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,2
5128.0,0.0,0.1787,2.4277,53.4888,59.2317,4616.4946,3033.2097,3368.4927,0.1285,0.293,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,2
5128.5,0.0,0.153,2.4277,79.683,59.2317,4616.4946,3033.2097,3368.4927,0.1285,0.2434,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,2
5129.0,0.0,0.153,2.4277,79.683,59.2317,4616.4946,3033.2097,3368.4927,0.1285,0.2434,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,2
5129.5,0.0,0.1487,2.4277,79.683,47.6616,4616.4946,3033.2097,3368.4927,0.1285,0.3209,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5130.0,0.0,0.1487,2.4277,79.683,47.6616,4616.4946,3033.2097,3368.4927,0.1285,0.3209,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5130.5,0.0,0.0994,2.4277,20.1397,13.7964,4616.4946,3033.2097,3368.4927,0.1285,0.7572,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5131.0,0.0,0.0994,2.4277,20.1397,13.7964,4616.4946,3033.2097,3368.4927,0.1285,0.7572,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5131.5,0.0,0.0972,2.4277,20.1397,13.7964,4616.4946,3033.2097,3368.4927,0.1285,0.8136,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5132.0,0.0,0.0972,2.4277,20.1397,13.7964,4616.4946,3033.2097,3368.4927,0.1285,0.8136,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5132.5,0.0,0.1804,2.4277,19.6427,11.7745,4616.4946,3033.2097,3368.4927,0.1285,0.4723,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5133.0,0.0,0.1804,2.4277,19.6427,11.7745,4616.4946,3033.2097,3368.4927,0.1285,0.4723,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5133.5,0.0,0.0915,2.4277,19.6427,11.531,4616.4946,3033.2097,3368.4927,0.1285,0.8867,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5134.0,0.0,0.0915,2.4277,19.6427,11.531,4616.4946,3033.2097,3368.4927,0.1285,0.8867,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5134.5,0.0,0.0873,2.4277,19.6427,11.531,4616.4946,3033.2097,3368.4927,0.1285,0.9485,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5135.0,0.0,0.0873,2.4277,19.6427,11.531,4616.4946,3033.2097,3368.4927,0.1285,0.9485,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5135.5,0.0,0.0859,2.4277,20.0803,12.743,4616.4946,3033.2097,3368.4927,0.1285,0.9216,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5136.0,0.0,0.0859,2.4277,20.0803,12.743,4616.4946,3033.2097,3368.4927,0.1285,0.9216,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5136.5,0.0,0.087,2.4277,20.0803,12.9014,4616.4946,3033.2097,3368.4927,0.1285,0.8792,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5137.0,0.0,0.087,2.4277,20.0803,12.9014,4616.4946,3033.2097,3368.4927,0.1285,0.8792,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5137.5,0.0,0.0975,2.4277,21.4272,13.5307,4616.4946,3033.2097,3368.4927,0.1285,0.9697,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5138.0,0.0,0.0975,2.4277,21.4272,13.5307,4616.4946,3033.2097,3368.4927,0.1285,0.9697,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5138.5,0.0,0.1054,2.4277,30.7366,33.2689,4616.4946,3033.2097,3368.4927,0.1285,0.5993,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5139.0,0.0,0.1054,2.4277,30.7366,33.2689,4616.4946,3033.2097,3368.4927,0.1285,0.5993,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,2,Wet Sand,2
5139.5,0.0,0.104,2.4277,75.629,111.5323,4616.4946,3033.2097,3368.4927,0.1285,0.2373,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5140.0,0.0,0.104,2.4277,75.629,111.5323,4616.4946,3033.2097,3368.4927,0.1285,0.2373,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5140.5,0.0,0.0959,2.4277,80.979,112.1074,4616.4946,3033.2097,3368.4927,0.1285,0.236,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5141.0,0.0,0.0959,2.4277,80.979,112.1074,4616.4946,3033.2097,3368.4927,0.1285,0.236,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5141.5,0.0,0.1164,2.4277,84.3965,165.6618,4616.4946,3033.2097,3368.4927,0.1285,0.2057,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5142.0,0.0,0.1164,2.4277,84.3965,165.6618,4616.4946,3033.2097,3368.4927,0.1285,0.2057,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5142.5,0.0,0.0956,2.4277,98.3712,233.1493,4616.4946,3033.2097,3368.4927,0.1285,0.163,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
5143.0,0.0,0.0956,2.4277,98.3712,233.1493,4616.4946,3033.2097,3368.4927,0.1285,0.163,0.0,17158500.0,54224708.0,11207.46394042,7363.72318869,1.5219833300678156,3,HC Sand,3
