DEPTH,GR,NPHI,RHOB,RS,RD,VP,VS,TIME,PHIE,SW,VSH,LR,MR,PI,SI,VPVS
4935.5,183.4993,0.2673,2.5438,7.0293,7.4299,4130.5962,2163.092,3201.0083,0.028,1.0,0.8522,47413864.0,29474448.0,10507.41061356,5502.473429600001,1.9095795278240593
4936.0,183.4993,0.2673,2.5533,7.0293,7.3455,4089.5295,2180.3198,3201.2346,0.028,1.0,0.8522,51052772.0,31802664.0,10441.795672350001,5567.010545340001,1.8756558097578162
4936.5,180.3373,0.2661,2.5533,7.1557,7.3455,4130.5962,2172.9165,3201.4617,0.0315,1.0,0.8329,49669952.0,30782180.0,10546.65127746,5548.10769945,1.9009456645020646
4937.0,180.3373,0.2661,2.5293,7.1557,7.3843,4139.9092,2171.5264,3201.6609,0.0315,1.0,0.8329,46657716.0,30167154.0,10471.07233956,5492.441723520001,1.9064512409335663
4937.5,177.2851,0.2569,2.5694,7.5388,7.3843,4193.9565,2191.0417,3201.8704,0.0305,1.0,0.832,50579348.0,32772194.0,10775.951831100001,5629.66254398,1.9141381471653414
4938.0,177.2851,0.2569,2.5432,7.5388,7.7977,4150.9258,2228.0051,3202.0696,0.0305,1.0,0.832,48078640.0,30252530.0,10556.634494560001,5666.26257032,1.863068356531141
4938.5,176.4666,0.2568,2.5623,7.891,7.8108,4173.6157,2229.3984,3202.2712,0.0304,1.0,0.8319,49101044.0,32632016.0,10694.055508110001,5712.3875203200005,1.8720815893650953
4939.0,176.4666,0.2568,2.5432,7.891,7.691,4195.2612,2229.3984,3202.5002,0.0304,1.0,0.8319,47236996.0,33298912.0,10669.38828384,5669.80601088,1.8817907108931269
4939.5,169.7238,0.2554,2.5645,7.3081,7.691,4213.2212,2229.3984,3202.7437,0.0283,1.0,0.8421,51368932.0,32687418.0,10804.8057674,5717.2921968,1.8898466958619868
4940.0,169.7238,0.2554,2.5475,7.3081,7.5181,4187.9121,2214.5208,3202.9824,0.0283,1.0,0.8421,50166480.0,31825184.0,10668.706074749998,5641.491737999999,1.891114366593441
4940.5,169.7238,0.2554,2.5364,6.785,7.3521,4168.3706,2170.4531,3203.251,0.0402,1.0,0.7816,47035192.0,30305776.0,10572.655189840001,5505.13724284,1.9205071051754123
4941.0,169.7238,0.2554,2.5301,6.785,7.3521,4168.3706,2170.4531,3203.5981,0.0402,1.0,0.7816,50914032.0,30156136.0,10546.39445506,5491.4633883100005,1.9205071051754123
4941.5,169.7238,0.2205,2.5056,6.988,7.3613,4168.3706,2170.4531,3203.9504,0.0517,1.0,0.6472,49931292.0,29574064.0,10444.26937536,5438.28728736,1.9205071051754123
4942.0,169.7238,0.2205,2.537,6.988,7.0317,4203.1348,2277.8516,3204.3052,0.0517,1.0,0.6472,46917220.0,33397010.0,10663.3529876,5778.9095092,1.8452188895887687
4942.5,147.2007,0.2205,2.5263,10.4392,7.3613,4203.1348,2277.8516,3204.6379,0.041,1.0,0.7502,50398104.0,33115056.0,10618.37944524,5754.53649708,1.8452188895887687
4943.0,147.2007,0.2205,2.5253,10.4392,7.8828,4203.1348,2290.9783,3204.8936,0.041,1.0,0.7502,49937628.0,33471352.0,10614.17631044,5785.407500990001,1.8346462731663584
4943.5,147.2007,0.2498,2.5075,11.1257,8.0455,4148.9312,2171.1707,3205.147,0.0453,1.0,0.7436,48952316.0,29639128.0,10403.444984,5444.21053025,1.9109189341952706
4944.0,147.2007,0.2498,2.522,11.1257,10.0501,4148.9312,2171.1707,3205.4019,0.0453,1.0,0.7436,46495008.0,29154432.0,10463.6044864,5475.6925054,1.9109189341952706
4944.5,146.2031,0.2498,2.5116,8.9154,10.0501,4141.9683,2162.5779,3205.6567,0.0489,1.0,0.7391,46663744.0,29501094.0,10402.967582280002,5431.53065364,1.9152920687851291
4945.0,146.2031,0.2498,2.5193,8.9154,10.0501,4181.2593,2190.0596,3205.9082,0.0489,1.0,0.7391,49116840.0,30921954.0,10533.84655449,5517.41715028,1.9091988638117428
4945.5,146.2031,0.2516,2.5327,6.9675,8.7478,4141.9683,2190.0596,3206.1541,0.0375,1.0,0.7752,48515704.0,30767326.0,10490.363113410001,5546.76394892,1.8912582561680058
4946.0,146.2031,0.2516,2.56,6.9675,8.5241,4206.2148,2207.2722,3206.3984,0.0375,1.0,0.7752,57172416.0,31930068.0,10767.909888,5650.616832,1.905616715509759
4946.5,146.2031,0.2472,2.5327,7.9647,8.493,4206.2148,2190.0596,3206.6479,0.0417,1.0,0.7595,51953196.0,30765554.0,10653.08022396,5546.76394892,1.9205937591835398
4947.0,146.2031,0.2472,2.5291,7.9647,8.5241,4206.2148,2190.0596,3206.8989,0.0417,1.0,0.7595,47192000.0,32985218.0,10637.93785068,5538.879734360001,1.9205937591835398
4947.5,157.9178,0.2516,2.5103,8.3625,8.493,4107.8833,2172.1128,3207.1484,0.0431,1.0,0.7532,46876328.0,29732374.0,10312.01944799,5452.65476184,1.8911924371515147
4948.0,157.9178,0.2516,2.5443,8.3625,7.5277,4107.8833,2141.478,3207.3884,0.0431,1.0,0.7532,46479704.0,29686866.0,10451.68748019,5448.5624754,1.9182467903009044
4948.5,159.6083,0.2764,2.5284,7.0856,7.5277,4043.6899,2139.5569,3207.645,0.0215,1.0,0.8905,46001380.0,29263488.0,10224.065543159999,5409.65566596,1.8899660485776282
4949.0,159.6083,0.2764,2.564,7.0856,7.3172,4066.0601,2141.448,3207.9319,0.0215,1.0,0.8905,56251760.0,30146754.0,10425.3780964,5490.672672,1.8987433269451326
4949.5,157.9178,0.2946,2.543,7.7558,7.3172,4210.5088,2141.448,3208.2073,0.0232,1.0,0.8895,47604444.0,29655910.0,10707.3238784,5445.702264,1.9661970778650706
4950.0,157.9178,0.2946,2.564,7.7558,7.4766,4222.6943,2152.9209,3208.4648,0.0232,1.0,0.8895,53475664.0,28952582.0,10826.9881852,5520.0891876000005,1.9613792127708918
4950.5,150.4476,0.3045,2.5703,6.5914,7.4766,4066.0601,2130.0967,3208.7266,0.0037,1.0,0.9972,58558900.0,30703416.0,10450.99427503,5474.98754801,1.9088617432250845
4951.0,150.4476,0.3045,2.5873,6.5914,7.1032,4210.5088,2130.0967,3209.0022,0.0037,1.0,0.9972,49924748.0,30372418.0,10893.849418239999,5511.19919191,1.9766749556487269
4951.5,146.6283,0.3023,2.5703,6.9162,6.8929,4210.5088,2130.0967,3209.2871,0.0,1.0,1.0,48528680.0,29976036.0,10822.270768639999,5474.98754801,1.9766749556487269
4952.0,146.6283,0.3023,2.5511,6.9162,6.6162,4237.6709,2145.4651,3209.5757,0.0,1.0,1.0,56957612.0,29956884.0,10810.72223299,5473.296016609999,1.975175872122087
4952.5,146.6283,0.3023,2.5516,5.9095,6.1779,4278.6094,2302.9307,3209.8677,0.0,1.0,1.0,50128828.0,34529136.0,10917.299745040002,5876.15797412,1.8578975910998974
4953.0,146.6283,0.3023,2.558,5.9095,6.1779,4278.6094,2419.9927,3210.1633,0.0,1.0,1.0,43144308.0,38319328.0,10944.6828452,6190.341326599999,1.7680257465239464
4953.5,141.1927,0.2976,2.5787,6.2835,6.1779,4692.8696,2509.1995,3210.4578,0.0,1.0,1.0,62713892.0,41868048.0,12101.50283752,6470.47275065,1.8702656365107675
4954.0,141.1927,0.2976,2.5743,6.2835,6.5776,4827.0542,2934.0532,3210.761,0.0,1.0,1.0,41323720.0,58480256.0,12426.285627059999,7553.13315276,1.6451829162470537
4954.5,68.8154,0.0869,2.5743,8.0417,8.4941,4792.916,2934.0532,3211.0657,0.0373,1.0,0.3341,32411656.0,59914576.0,12338.4036588,7553.13315276,1.6335477488956234
4955.0,68.8154,0.0869,2.5704,8.0417,10.0145,4792.916,3006.7722,3211.3762,0.0373,1.0,0.3341,25875174.0,65876788.0,12319.7112864,7728.607262879999,1.5940402801382827
4955.5,68.8154,0.0797,2.4866,40.1487,10.2106,4738.7695,3094.6265,3211.6836,0.0787,1.0,0.2036,24558972.0,52978316.0,11783.424238700001,7695.0982549,1.5312896402845386
4956.0,68.8154,0.0797,2.5064,40.1487,25.7778,4738.7695,3118.7727,3211.9932,0.0787,1.0,0.2036,20746682.0,60161824.0,11877.251874800002,7816.89189528,1.5194340709728542
4956.5,74.4601,0.0797,2.4924,339.8665,75.4135,4627.2783,3094.6265,3212.2998,0.062,0.4423,0.2301,12164686.0,60423700.0,11533.02843492,7713.047088599999,1.4952622877106494
4957.0,74.4601,0.0797,2.49,339.8665,75.4135,4627.2783,3094.6265,3212.6072,0.062,0.4423,0.2301,16402090.0,61875224.0,11521.922967,7705.619985,1.4952622877106494
4957.5,82.6455,0.0797,2.5208,141.4902,75.4135,4492.2412,2904.9429,3212.9153,0.0595,0.5036,0.1881,20988116.0,53624136.0,11324.041616960001,7322.78006232,1.5464129088389311
4958.0,82.6455,0.0797,2.5161,141.4902,53.9794,4492.2412,2851.8137,3213.2273,0.0595,0.5036,0.1881,14953567.0,47918868.0,11302.92808332,7175.44845057,1.5752225329445608
4958.5,77.0721,0.062,2.5062,23.9793,23.0827,4253.5381,2751.2183,3213.5459,0.0547,1.0,0.3981,39317952.0,37161248.0,10660.217186220001,6895.1033034600005,1.546056196267668
4959.0,77.0721,0.062,2.5149,23.9793,19.2691,4253.5381,2751.2183,3213.8662,0.0547,1.0,0.3981,26529630.0,51436040.0,10697.222967689999,6919.0389026699995,1.546056196267668
4959.5,77.0721,0.0611,2.5188,27.1672,13.1858,4415.5098,2767.3337,3214.1929,0.0654,1.0,0.4137,33267500.0,37340036.0,11121.78608424,6970.360123560001,1.5955827083665406
4960.0,77.0721,0.0611,2.5236,27.1672,7.9683,4523.3208,2851.8137,3214.5176,0.0654,1.0,0.4137,26622938.0,48770324.0,11415.052370880001,7196.83705332,1.5861207202981036
4960.5,41.8202,0.0568,2.4718,7.4036,12.3258,4415.5098,2767.3337,3214.844,0.1141,1.0,0.004,20529348.0,64246712.0,10914.25712364,6840.295439660001,1.5955827083665406
4961.0,41.8202,0.0568,2.4718,7.4036,12.3258,4415.5098,2767.3337,3215.1758,0.1141,1.0,0.004,22670880.0,60652708.0,10914.25712364,6840.295439660001,1.5955827083665406
4961.5,33.2224,0.0357,2.4585,46.006,12.3258,4307.4658,2953.5088,3215.5127,0.0843,0.7729,0.107,11804818.0,38829620.0,10589.9046693,7261.2013848,1.4584232151263608
4962.0,33.2224,0.0357,2.4794,46.006,22.3199,4307.4658,2870.3755,3215.8535,0.0843,0.7729,0.107,13610947.0,37380208.0,10679.93070452,7116.8090147,1.5006628226864394
4962.5,41.8202,0.0568,2.3541,53.2383,22.3199,4307.4658,2870.3755,3216.1929,0.1724,0.2532,0.0,5699503.0,44878552.0,10140.20523978,6757.15096455,1.5006628226864394
4963.0,41.8202,0.0568,2.3541,53.2383,40.701,4358.4331,2953.5088,3216.5369,0.1724,0.2532,0.0,12762022.0,41760980.0,10260.18736071,6952.85506608,1.4756797406528803
4963.5,46.0426,0.0988,2.3541,35.146,43.9524,4358.4331,2953.5088,3216.8835,0.1323,0.3452,0.0866,12059557.0,52166888.0,10260.18736071,6952.85506608,1.4756797406528803
4964.0,46.0426,0.0988,2.3707,35.146,46.575,4570.6953,3026.3013,3217.229,0.1323,0.3452,0.0866,14467556.0,51471572.0,10835.74734771,7174.4524919099995,1.5103239389944418
4964.5,67.0721,0.1081,2.3586,56.3104,43.9524,4582.835,3068.0867,3217.5786,0.1246,0.3391,0.1479,10716272.0,39795080.0,10809.074631,7236.38929062,1.493711047996134
4965.0,67.0721,0.1081,2.3799,56.3104,46.575,4617.2251,3076.0029,3217.9299,0.1246,0.3391,0.1479,13565701.0,53589236.0,10988.53401549,7320.57930171,1.5010470568802128
4965.5,70.8105,0.1081,2.4435,134.1248,46.575,4710.3267,3079.7583,3218.2825,0.0992,0.3825,0.2011,19210620.0,56633772.0,11509.683291449997,7525.389406049999,1.5294468725029493
4966.0,70.8105,0.1081,2.4242,134.1248,46.575,4710.3267,3079.7583,3218.6372,0.0992,0.3825,0.2011,11236193.0,69731544.0,11418.773986139999,7465.95007086,1.5294468725029493
4966.5,89.4961,0.0951,2.5523,29.0046,41.0542,4710.3267,3079.7583,3218.9966,0.043,1.0,0.2812,25372438.0,68144680.0,12022.166836409999,7860.467109089999,1.5294468725029493
4967.0,89.4961,0.0951,2.5291,29.0046,19.707,4360.3472,2609.3706,3219.3625,0.043,1.0,0.2812,35479700.0,44777536.0,11027.754103520001,6599.3591844600005,1.6710340800191432
4967.5,97.4958,0.0951,2.5291,9.4438,9.0393,4120.0044,2506.1663,3219.7263,0.0797,0.9827,0.213,28167846.0,38557496.0,10419.90312804,6338.34518933,1.6439469320132507
4968.0,97.4958,0.0951,2.5056,9.4438,6.78,4120.0044,2506.1663,3220.0928,0.0797,0.9827,0.213,31045606.0,34977484.0,10323.083024639998,6279.450281279999,1.6439469320132507
4968.5,117.5307,0.1168,2.4677,2.8926,9.0393,4120.0044,2506.1663,3220.4585,0.1151,1.0,0.1676,25987274.0,36989324.0,10166.934857879998,6184.466578509999,1.6439469320132507
4969.0,117.5307,0.1168,2.4268,2.8926,9.0393,4569.6416,2988.7068,3220.824,0.1151,1.0,0.1676,21259856.0,63693236.0,11089.60623488,7252.99366224,1.5289695195259703
4969.5,117.5339,0.1168,2.4,73.6872,3.9537,4611.7969,3082.9089,3221.1924,0.1228,0.5215,0.1733,13017705.0,54745032.0,11068.31256,7398.98136,1.4959238334937501
4970.0,117.5339,0.1168,2.4439,73.6872,3.9537,4849.6445,3091.6008,3221.5698,0.1228,0.5215,0.1733,17300108.0,51221964.0,11852.046193550002,7555.563195120001,1.5686515865825885
4970.5,32.0193,0.0475,2.4441,4.7596,2.1918,4786.0215,3091.6008,3221.9529,0.116,1.0,0.0,26301994.0,57095376.0,11697.51514815,7556.181515280001,1.548072280224536
4971.0,32.0193,0.0475,2.4439,4.7596,2.1918,4786.0215,3006.0261,3222.3362,0.116,1.0,0.0,18983320.0,63645152.0,11696.55794385,7346.42718579,1.592142363634168
4971.5,27.4257,0.0289,2.5202,0.6109,1.8128,4786.0215,3006.0261,3222.7168,0.0355,1.0,0.364,33978748.0,59254916.0,12061.7313843,7575.78697722,1.592142363634168
4972.0,27.4257,0.0289,2.5514,0.6109,1.8128,4785.7363,2983.446,3223.1001,0.0355,1.0,0.364,31447426.0,58822544.0,12210.32759582,7611.9641244,1.604096839694769
4972.5,32.0193,0.0283,2.5202,0.4879,2.2426,4764.9268,2983.446,3223.479,0.0854,1.0,0.0452,29489334.0,35167160.0,12008.56852136,7518.8806091999995,1.5971218517110752
4973.0,32.0193,0.0283,2.5226,0.4879,3.61,4764.9268,3006.0261,3223.8638,0.0854,1.0,0.0452,28528724.0,45797716.0,12020.004345680001,7583.001439860001,1.585124892960843
4973.5,32.3087,0.0302,2.4317,7.0825,4.186,4764.9268,3111.8552,3224.2512,0.1183,1.0,0.0,19733298.0,57259924.0,11586.87249956,7567.098289840001,1.531217390834895
4974.0,32.3087,0.0302,2.4513,7.0825,6.9107,4802.1235,3111.8552,3224.6458,0.1183,1.0,0.0,18405204.0,60083416.0,11771.445335549999,7628.09065176,1.5431706141082657
4974.5,32.3087,0.0302,2.393,13.9408,18.4578,4764.9268,3111.8552,3225.0449,0.1212,0.5253,0.0,18491544.0,62104676.0,11402.4698324,7446.669493599999,1.531217390834895
4975.0,32.3087,0.0302,2.4165,13.9408,18.4578,3141.7817,1965.6144,3225.4441,0.1212,0.5253,0.0,13293758.0,22173998.0,7592.11547805,4749.9071976000005,1.5983713285779755
4975.5,37.7739,0.0393,2.2856,5.7659,24.1599,2900.7188,1948.6301,3225.8384,0.1821,0.3564,0.0,3588290.75,20183558.0,6629.88288928,4453.788956560001,1.4885938588344705
4976.0,37.7739,0.0393,2.2604,5.7659,24.6068,2773.7664,1865.4949,3226.2388,0.1821,0.3564,0.0,6261542.5,13192336.0,6269.8215705600005,4216.76467196,1.4868796478618087
4976.5,86.6534,0.0397,2.2604,18.4398,24.6068,2773.7664,1822.524,3226.6335,0.191,0.2503,0.0,3578534.25,16975066.0,6269.8215705600005,4119.6332496,1.521936830461492
4977.0,86.6534,0.0397,2.2604,18.4398,24.6068,2757.2432,1777.1628,3227.0322,0.191,0.2503,0.0,1761479.875,15318667.0,6232.47252928,4017.0987931200007,1.5514859977937867
4977.5,89.5965,0.0745,2.2645,32.588,25.3892,2773.7664,1822.524,3227.4385,0.152,0.408,0.0007,9402181.0,18415710.0,6281.1940128,4127.105598,1.521936830461492
4978.0,89.5965,0.0745,2.2876,32.588,25.3892,2875.5051,1822.524,3227.8452,0.152,0.408,0.0007,8826819.0,16126188.0,6578.005466759999,4169.205902399999,1.5777597990479137
4978.5,89.5965,0.0745,2.2645,122.007,67.592,2887.7388,1837.5303,3228.2434,0.1692,0.1679,0.0,4855260.5,20155270.0,6539.2845126,4161.08736435,1.5715326163601222
4979.0,89.5965,0.0745,2.2876,122.007,177.4276,2875.5051,1918.8146,3228.6411,0.1692,0.1679,0.0,7930608.0,17669374.0,6578.005466759999,4389.48027896,1.4985841258451962
4979.5,77.6141,0.0531,2.2364,45.6474,178.9444,2948.8491,1982.5072,3229.0356,0.1678,0.1357,0.0,6745851.5,20270108.0,6594.80612724,4433.67910208,1.4874342448794133
4980.0,77.6141,0.0531,2.2384,45.6474,205.3785,2913.3215,1918.8146,3229.4136,0.1678,0.1357,0.0,5899294.0,19328530.0,6521.1788455999995,4295.0746006399995,1.5182923352782494
4980.5,62.0576,0.0504,2.2384,90.3991,205.3785,2948.8491,1983.1323,3229.7881,0.1737,0.063,0.0,4159036.5,19704904.0,6600.7038254399995,4439.0433403199995,1.4869653930804314
4981.0,62.0576,0.0504,2.2912,90.3991,178.9444,2948.8491,1983.1323,3230.1638,0.1737,0.063,0.0,4662795.0,16625836.0,6756.40305792,4543.7527257599995,1.4869653930804314
4981.5,62.0576,0.0531,2.3208,26.8515,75.4921,3071.3101,1986.0579,3230.5398,0.1367,0.285,0.0,6879827.0,23190332.0,7127.896480080001,4609.24317432,1.546435327993207
4982.0,62.0576,0.0531,2.3208,26.8515,44.6076,3075.248,2005.9071,3230.9258,0.1367,0.285,0.0,11215058.0,21245184.0,7137.035558400001,4655.309197680001,1.5330959245320983
4982.5,98.6675,0.0891,2.3314,25.6213,39.5726,3157.699,2026.6304,3231.3081,0.1432,0.3379,0.0785,7662849.0,21869900.0,7361.8594486,4724.886114559999,1.558103046317671
4983.0,98.6675,0.0891,2.3439,25.6213,25.5649,3250.5552,2168.1768,3231.6936,0.1432,0.3379,0.0785,6395682.5,25827096.0,7618.976333279999,5081.989601520001,1.4992113189293417
4983.5,113.0382,0.1062,2.3549,9.6895,25.5649,3412.3481,2168.1768,3232.0784,0.0918,1.0,0.1795,28817466.0,39850544.0,8035.738540690001,5105.839546320001,1.5738329549509062
4984.0,113.0382,0.1062,2.367,9.6895,44.6076,3412.3481,2154.7551,3232.4761,0.0918,1.0,0.1795,30816378.0,28925754.0,8077.0279527,5100.3053217,1.5836361635714427
4984.5,98.6675,0.0891,2.3549,232.9812,64.7085,3412.3481,2167.2473,3232.8867,0.1224,0.1861,0.1367,7688944.5,28442288.0,8035.738540690001,5103.6506667700005,1.5745079484007203
4985.0,98.6675,0.0891,2.367,232.9812,626.3346,3330.748,2167.2473,3233.2922,0.1224,0.1861,0.1367,9524300.0,26315466.0,7883.880516,5129.8743591,1.536856453806633
4985.5,59.2747,0.0978,2.2994,1811.0295,665.6415,3018.6196,2032.9327,3233.6912,0.1764,0.0501,0.0,5593067.0,17105114.0,6941.01390824,4674.52545038,1.4848595824150992
4986.0,59.2747,0.0978,2.2994,1811.0295,665.6415,2953.2991,1931.8452,3234.1042,0.1764,0.0501,0.0,4026666.0,17169552.0,6790.81595054,4442.08485288,1.5287452120904927
4986.5,49.6181,0.028,2.2413,1370.1345,665.6415,2814.9075,1863.3823,3234.4993,0.1473,0.0788,0.0522,4475154.0,21850502.0,6309.052179749999,4176.39874899,1.5106441120536562
4987.0,49.6181,0.028,2.2622,1370.1345,665.6415,2834.1321,1863.3823,3234.8745,0.1473,0.0788,0.0522,6738042.5,19990532.0,6411.373636619999,4215.34343906,1.520961157568149
4987.5,49.6181,0.0346,2.2622,691.8407,665.6415,2953.2991,1931.8452,3235.2656,0.18,0.0938,0.0,5114056.5,16439603.0,6680.953224020001,4370.22021144,1.5287452120904927
4988.0,49.6181,0.0346,2.2622,691.8407,533.7214,2953.2991,1931.8452,3235.7009,0.18,0.0938,0.0,11185870.0,14960476.0,6680.953224020001,4370.22021144,1.5287452120904927
4988.5,31.4663,0.0196,2.2616,1826.9606,635.1483,3004.7507,1954.3015,3236.1331,0.1542,0.0852,0.0,7109236.0,19534874.0,6795.5441831200005,4419.8482724000005,1.5375062138569715
4989.0,31.4663,0.0196,2.2817,1826.9606,642.5458,3011.752,2005.7423,3236.5391,0.1542,0.0852,0.0,5334421.5,20944210.0,6871.914538399999,4576.502205909999,1.5015647822753702
4989.5,20.5967,0.0152,2.2817,1950.0,635.1483,3064.5723,2005.7438,3236.9412,0.1552,0.0772,0.0,6450934.5,24003844.0,6992.434616909999,4576.50562846,1.5278981792191006
4990.0,20.5967,0.0152,2.2996,1950.0,533.7214,3286.9729,2182.2434,3237.3337,0.1552,0.0772,0.0,7115569.5,21273982.0,7558.7228808400005,5018.286922639999,1.5062356930487224
4990.5,16.683,0.0152,2.3728,1480.886,409.4841,3378.5088,2283.1785,3237.7324,0.1085,0.158,0.0,3617662.75,30324582.0,8016.525680639999,5417.5259448,1.4797392319522982
4991.0,16.683,0.0152,2.4064,1480.886,252.2537,3362.2307,2320.7537,3238.1487,0.1085,0.158,0.0,5088930.0,30187184.0,8090.87195648,5584.661703680001,1.4487667088498015
4991.5,15.7848,0.0133,2.5278,294.6516,223.7205,3811.8843,2476.3433,3238.5381,0.0615,0.3715,0.0778,8337458.0,57941764.0,9635.68113354,6259.70059374,1.5393198107871393
4992.0,15.7848,0.0133,2.5224,294.6516,121.8253,3811.8843,2476.3433,3238.9211,0.0615,0.3715,0.0778,14324414.0,44155548.0,9615.09695832,6246.328339920001,1.5393198107871393
4992.5,16.683,0.016,2.5102,105.9294,77.3475,4016.3684,2476.3433,3239.2925,0.0802,0.3455,0.0253,14277941.0,38640668.0,10081.88795768,6216.11695166,1.6218948317868527
4993.0,16.683,0.016,2.5102,105.9294,64.7007,4016.3684,2461.4021,3239.6711,0.0802,0.3455,0.0253,16269922.0,33110818.0,10081.88795768,6178.61155142,1.6317400557999038
4993.5,17.4725,0.016,2.5102,32.1675,18.5583,4032.6206,2431.8188,3240.0764,0.0759,1.0,0.0404,35430152.0,34970220.0,10122.684230120001,6104.351551760001,1.6582734700463704
4994.0,17.4725,0.016,2.5006,32.1675,7.0801,4093.5798,2431.8188,3240.4946,0.0759,1.0,0.0404,31935240.0,37884052.0,10236.40564788,6081.00609128,1.683340798253554
4994.5,30.9115,0.0577,2.5135,2.7557,6.7775,4093.5798,2447.2341,3240.9138,0.0753,1.0,0.1326,31144652.0,37360008.0,10289.2128273,6151.122910350001,1.6727373159764323
4995.0,30.9115,0.0577,2.5043,2.7557,6.7775,4093.5798,2447.2341,3241.3191,0.0753,1.0,0.1326,28287724.0,41818572.0,10251.55189314,6128.60835663,1.6727373159764323
4995.5,48.2888,0.0577,2.5099,22.1569,6.7775,3982.2529,2431.8188,3241.6941,0.0872,0.9388,0.1222,24444544.0,37727092.0,9995.05655371,6103.62200612,1.637561523909594
4996.0,48.2888,0.0577,2.4844,22.1569,18.0137,3846.3811,2364.8103,3242.0798,0.0872,0.9388,0.1222,22282296.0,34518060.0,9555.94920484,5875.13470932,1.6265072509198728
4996.5,52.5144,0.0396,2.3676,344.0771,50.1707,3141.0422,2093.2761,3242.4644,0.1544,0.1903,0.0,4917844.0,21660658.0,7436.731512719999,4956.04049436,1.5005388921222576
4997.0,52.5144,0.0396,2.356,344.0771,75.7441,3141.0422,2093.2761,3242.8369,0.1544,0.1903,0.0,5451110.5,22020924.0,7400.295423199999,4931.7584916,1.5005388921222576
4997.5,52.5144,0.0396,2.3318,355.3895,174.9722,3141.0422,2093.2761,3243.2063,0.1271,0.1993,0.0,6178077.0,24562740.0,7324.282201959999,4881.10120998,1.5005388921222576
4998.0,52.5144,0.0396,2.356,355.3895,231.2528,3153.8018,2093.8992,3243.5806,0.1271,0.1993,0.0,4116813.5,31682840.0,7430.3570408,4933.226515199999,1.5061860666454243
4998.5,52.5144,0.0396,2.3318,229.764,231.2528,3153.8018,2093.8992,3243.9626,0.1392,0.1417,0.0034,6403205.5,23839480.0,7354.03503724,4882.554154559999,1.5061860666454243
4999.0,52.5144,0.0396,2.3014,229.764,234.6384,3153.8018,2093.8992,3244.3733,0.1392,0.1417,0.0034,5274030.0,25419808.0,7258.1594625200005,4818.89961888,1.5061860666454243
4999.5,46.2994,0.0282,2.286,1138.5454,310.7329,2989.728,1923.4723,3244.7615,0.1645,0.0921,0.0,7701479.5,18514516.0,6834.518208,4397.0576777999995,1.554338994120165
5000.0,46.2994,0.0282,2.237,1138.5454,558.1993,2951.8855,1912.7935,3245.1316,0.1645,0.0921,0.0,7295631.5,19120166.0,6603.3678635,4278.9190595,1.543232711738094
5000.5,46.2994,0.0282,2.2312,1950.0,687.131,2778.2756,1825.1824,3245.4978,0.1846,0.0613,0.0,5069863.0,15990006.0,6198.888518719999,4072.3469708799994,1.522190658862369
5001.0,46.2994,0.0282,2.1942,1950.0,717.6679,2768.009,1796.2296,3245.8794,0.1846,0.0613,0.0,7486418.5,13994919.0,6073.5653477999995,3941.2869883199996,1.5410106814852624
5001.5,57.9086,0.0373,2.1942,1875.3846,802.6836,2768.009,1787.8672,3246.3601,0.1973,0.0561,0.0,6109275.5,15389357.0,6073.5653477999995,3922.9382102399995,1.5482184582837026
5002.0,57.9086,0.0373,2.2312,1875.3846,802.6836,2736.7009,1796.2296,3246.8701,0.1973,0.0561,0.0,4977722.5,15492519.0,6106.127048079999,4007.7474835199996,1.523580782768528
5002.5,82.6614,0.0944,2.362,929.4669,717.6679,3187.2139,2045.3715,3247.4126,0.1194,0.1449,0.1285,9993740.0,23340918.0,7528.199231800001,4831.167483,1.5582567274453567
5003.0,82.6614,0.0944,2.3742,929.4669,231.3469,3252.0103,2180.0481,3247.9304,0.1194,0.1449,0.1285,6033455.5,26789934.0,7720.92285426,5175.87019902,1.4917149305100195
5003.5,82.6614,0.0944,2.4645,154.7502,80.3893,3499.343,2243.0957,3248.4602,0.0934,0.4613,0.1736,7054289.0,39735196.0,8624.1308235,5528.10935265,1.5600506924425919
5004.0,82.6614,0.0944,2.4569,154.7502,22.7278,3774.4148,2371.5203,3248.9583,0.0934,0.4613,0.1736,13174117.0,30372030.0,9273.35972212,5826.588225070001,1.59155913613727
5004.5,30.7519,0.0463,2.4645,4.1561,12.7903,3774.4148,2371.5203,3249.4634,0.091,1.0,0.0928,25394710.0,38885540.0,9302.045274600001,5844.611779350001,1.59155913613727
5005.0,30.7519,0.0463,2.4569,4.1561,12.7903,3548.8469,2350.3311,3249.9478,0.091,1.0,0.0928,27584968.0,34928316.0,8719.16194861,5774.52847959,1.5099348768350127
5005.5,20.1399,0.0463,2.4262,916.027,12.7903,3548.8469,2350.3311,3250.4351,0.1078,0.3888,0.0303,9101357.0,32516066.0,8610.21234878,5702.37331482,1.5099348768350127
5006.0,20.1399,0.0463,2.4209,916.027,367.1433,3548.8469,2350.3311,3250.9055,0.1078,0.3888,0.0303,8255556.0,29409324.0,8591.40346021,5689.91655999,1.5099348768350127
5006.5,15.97,0.0483,2.3965,1950.0,1950.0,3383.0071,2276.8296,3251.3877,0.1173,0.053,0.014,6819796.0,27765518.0,8107.37651515,5456.4221364,1.4858411450729558
